summary_type,category,job_count,salary_min_avg,salary_max_avg,salary_avg
job_title,Provincial Finance Analyst - Head Office,3,600.0,1200.0,900.0
job_title,Provincial Finance Analyst - Healthcare,3,600.0,1200.0,900.0
job_title,Provincial Finance Analyst Coordinator - Development Programs,3,600.0,1200.0,900.0
job_title,Provincial Finance Analyst Coordinator - Procurement,3,600.0,1200.0,900.0
job_title,Provincial Finance Analyst Coordinator - Service Delivery,3,600.0,1200.0,900.0
job_title,Restaurant Manager Officer - Hospitality,3,600.0,1200.0,900.0
job_title,Restaurant Manager Officer - Training,3,600.0,1200.0,900.0
job_title,Restaurant Manager Representative - Community Programs,3,600.0,1200.0,900.0
job_title,Restaurant Manager Representative - Manufacturing,3,600.0,1200.0,900.0
job_title,Restaurant Manager Representative - Partnerships,3,600.0,1200.0,900.0
job_title,"Sales Support & Data Analysis @ Avery Dennison Rbis-Cambodia Co., Ltd",1,800.0,1000.0,900.0
job_title,Assistant Teacher - Sme,4,525.0,1270.0,897.5
job_title,Assistant Teacher Associate - Branch Network,4,525.0,1270.0,897.5
job_title,Field Teacher Specialist - Compliance,4,525.0,1270.0,897.5
job_title,Field Teacher Specialist - Retail,4,525.0,1270.0,897.5
job_title,Field Teacher Supervisor - Operations,4,525.0,1270.0,897.5
job_title,Lead Restaurant Manager - Digital,4,595.0,1190.0,892.5
job_title,Lead Restaurant Manager Coordinator - Compliance,4,595.0,1190.0,892.5
job_title,Lead Restaurant Manager Coordinator - Retail,4,595.0,1190.0,892.5
job_title,Restaurant Manager Officer - Sme,4,595.0,1190.0,892.5
job_title,Restaurant Manager Representative - Branch Network,4,595.0,1190.0,892.5
job_title,Assistant Operations Supervisor Representative - Customer Experience,4,630.0,1152.5,891.25
job_title,Field Operations Supervisor - Branch Network,4,630.0,1152.5,891.25
job_title,Field Operations Supervisor Coordinator - Corporate,4,630.0,1152.5,891.25
job_title,Assistant Teacher - Business Support,3,520.0,1260.0,890.0
job_title,Assistant Teacher - Financial Services,3,520.0,1260.0,890.0
job_title,Assistant Teacher - Quality,3,520.0,1260.0,890.0
job_title,Assistant Teacher Associate - Field Operations,3,520.0,1260.0,890.0
job_title,Assistant Teacher Associate - Head Office,3,520.0,1260.0,890.0
job_title,Assistant Teacher Associate - Healthcare,3,520.0,1260.0,890.0
job_title,Field Teacher Specialist - Logistics,3,520.0,1260.0,890.0
job_title,Field Teacher Specialist - Product,3,520.0,1260.0,890.0
job_title,Field Teacher Specialist - Technology,3,520.0,1260.0,890.0
job_title,Field Teacher Supervisor - Hospitality,3,520.0,1260.0,890.0
job_title,Field Teacher Supervisor - Training,3,520.0,1260.0,890.0
job_title,Assistant Teacher - Operations,4,522.5,1255.0,888.75
job_title,Assistant Teacher Associate - Customer Experience,4,522.5,1255.0,888.75
job_title,Field Teacher Specialist - Corporate,4,522.5,1255.0,888.75
job_title,Field Teacher Supervisor - Digital,4,522.5,1255.0,888.75
job_title,Junior Finance Analyst Officer - Branch Network,4,590.0,1180.0,885.0
job_title,Junior Finance Analyst Representative - Corporate,4,590.0,1180.0,885.0
job_title,Lead Restaurant Manager - Education,3,590.0,1180.0,885.0
job_title,Lead Restaurant Manager Coordinator - Logistics,3,590.0,1180.0,885.0
job_title,Lead Restaurant Manager Coordinator - Product,3,590.0,1180.0,885.0
job_title,Lead Restaurant Manager Coordinator - Technology,3,590.0,1180.0,885.0
job_title,Provincial Finance Analyst - Compliance,4,590.0,1180.0,885.0
job_title,Provincial Finance Analyst - Retail,4,590.0,1180.0,885.0
job_title,Provincial Finance Analyst Coordinator - Operations,4,590.0,1180.0,885.0
job_title,Restaurant Manager Officer - Business Support,3,590.0,1180.0,885.0
job_title,Restaurant Manager Officer - Financial Services,3,590.0,1180.0,885.0
job_title,Restaurant Manager Officer - Quality,3,590.0,1180.0,885.0
job_title,Restaurant Manager Representative - Field Operations,3,590.0,1180.0,885.0
job_title,Restaurant Manager Representative - Head Office,3,590.0,1180.0,885.0
job_title,Restaurant Manager Representative - Healthcare,3,590.0,1180.0,885.0
job_title,Assistant Teacher - Development Programs,3,516.6666666666666,1240.0,878.3333333333334
job_title,Assistant Teacher - Procurement,3,516.6666666666666,1240.0,878.3333333333334
job_title,Assistant Teacher - Service Delivery,3,516.6666666666666,1240.0,878.3333333333334
job_title,Assistant Teacher Associate - Education,3,516.6666666666666,1240.0,878.3333333333334
job_title,Assistant Teacher Associate - Regional Office,3,516.6666666666666,1240.0,878.3333333333334
job_title,Assistant Teacher Associate - Reporting,3,516.6666666666666,1240.0,878.3333333333334
job_title,Field Teacher Specialist - Community Programs,3,516.6666666666666,1240.0,878.3333333333334
job_title,Field Teacher Specialist - Manufacturing,3,516.6666666666666,1240.0,878.3333333333334
job_title,Field Teacher Specialist - Partnerships,3,516.6666666666666,1240.0,878.3333333333334
job_title,Field Teacher Supervisor - Business Support,3,516.6666666666666,1240.0,878.3333333333334
job_title,Field Teacher Supervisor - Financial Services,3,516.6666666666666,1240.0,878.3333333333334
job_title,Field Teacher Supervisor - Quality,3,516.6666666666666,1240.0,878.3333333333334
job_title,Assistant Teacher,7,514.2857142857143,1240.0,877.1428571428571
job_title,Assistant Teacher Associate,7,514.2857142857143,1240.0,877.1428571428571
job_title,Field Teacher Specialist,7,514.2857142857143,1240.0,877.1428571428571
job_title,Field Teacher Supervisor,7,514.2857142857143,1240.0,877.1428571428571
job_title,Assistant Operations Supervisor Officer - Community Programs,3,620.0,1133.3333333333333,876.6666666666666
job_title,Assistant Operations Supervisor Officer - Manufacturing,3,620.0,1133.3333333333333,876.6666666666666
job_title,Assistant Operations Supervisor Officer - Partnerships,3,620.0,1133.3333333333333,876.6666666666666
job_title,Assistant Operations Supervisor Representative - Business Support,3,620.0,1133.3333333333333,876.6666666666666
job_title,Assistant Operations Supervisor Representative - Financial Services,3,620.0,1133.3333333333333,876.6666666666666
job_title,Assistant Operations Supervisor Representative - Quality,3,620.0,1133.3333333333333,876.6666666666666
job_title,Field Operations Supervisor - Development Programs,3,620.0,1133.3333333333333,876.6666666666666
job_title,Field Operations Supervisor - Procurement,3,620.0,1133.3333333333333,876.6666666666666
job_title,Field Operations Supervisor - Service Delivery,3,620.0,1133.3333333333333,876.6666666666666
job_title,Field Operations Supervisor Coordinator - Education,3,620.0,1133.3333333333333,876.6666666666666
job_title,Field Operations Supervisor Coordinator - Regional Office,3,620.0,1133.3333333333333,876.6666666666666
job_title,Field Operations Supervisor Coordinator - Reporting,3,620.0,1133.3333333333333,876.6666666666666
job_title,Assistant Teacher - Digital,4,512.5,1240.0,876.25
job_title,Assistant Teacher Associate - Compliance,4,512.5,1240.0,876.25
job_title,Assistant Teacher Associate - Retail,4,512.5,1240.0,876.25
job_title,Field Teacher Specialist - Sme,4,512.5,1240.0,876.25
job_title,Field Teacher Supervisor - Branch Network,4,512.5,1240.0,876.25
job_title,Assistant Operations Supervisor Officer - Branch Network,4,615.0,1125.0,870.0
job_title,Assistant Operations Supervisor Representative - Corporate,4,615.0,1125.0,870.0
job_title,Field Operations Supervisor - Compliance,4,615.0,1125.0,870.0
job_title,Field Operations Supervisor - Retail,4,615.0,1125.0,870.0
job_title,Junior Finance Analyst Officer - Development Programs,3,580.0,1160.0,870.0
job_title,Junior Finance Analyst Officer - Procurement,3,580.0,1160.0,870.0
job_title,Junior Finance Analyst Officer - Service Delivery,3,580.0,1160.0,870.0
job_title,Junior Finance Analyst Representative - Education,3,580.0,1160.0,870.0
job_title,Junior Finance Analyst Representative - Regional Office,3,580.0,1160.0,870.0
job_title,Junior Finance Analyst Representative - Reporting,3,580.0,1160.0,870.0
job_title,Lead Restaurant Manager - Customer Experience,4,580.0,1160.0,870.0
job_title,Lead Restaurant Manager - Regional Office,2,580.0,1160.0,870.0
job_title,Lead Restaurant Manager Coordinator - Sme,4,580.0,1160.0,870.0
job_title,Provincial Finance Analyst - Hospitality,3,580.0,1160.0,870.0
job_title,Provincial Finance Analyst - Training,3,580.0,1160.0,870.0
job_title,Provincial Finance Analyst Coordinator - Community Programs,3,580.0,1160.0,870.0
job_title,Provincial Finance Analyst Coordinator - Manufacturing,3,580.0,1160.0,870.0
job_title,Provincial Finance Analyst Coordinator - Partnerships,3,580.0,1160.0,870.0
job_title,Restaurant Manager Officer - Digital,4,580.0,1160.0,870.0
job_title,Restaurant Manager Representative - Compliance,4,580.0,1160.0,870.0
job_title,Restaurant Manager Representative - Retail,4,580.0,1160.0,870.0
job_title,Assistant Teacher - Branch Network,4,510.0,1225.0,867.5
job_title,Assistant Teacher Associate - Corporate,4,510.0,1225.0,867.5
job_title,Field Teacher Specialist - Operations,4,510.0,1225.0,867.5
job_title,Field Teacher Supervisor - Customer Experience,4,510.0,1225.0,867.5
job_title,Assistant Operations Supervisor Officer - Field Operations,3,610.0,1120.0,865.0
job_title,Assistant Operations Supervisor Officer - Head Office,3,610.0,1120.0,865.0
job_title,Assistant Operations Supervisor Officer - Healthcare,3,610.0,1120.0,865.0
job_title,Assistant Operations Supervisor Representative - Development Programs,3,610.0,1120.0,865.0
job_title,Assistant Operations Supervisor Representative - Procurement,3,610.0,1120.0,865.0
job_title,Assistant Operations Supervisor Representative - Service Delivery,3,610.0,1120.0,865.0
job_title,Field Operations Supervisor - Logistics,3,610.0,1120.0,865.0
job_title,Field Operations Supervisor - Product,3,610.0,1120.0,865.0
job_title,Field Operations Supervisor - Technology,3,610.0,1120.0,865.0
job_title,Field Operations Supervisor Coordinator - Hospitality,3,610.0,1120.0,865.0
job_title,Field Operations Supervisor Coordinator - Training,3,610.0,1120.0,865.0
job_title,Assistant Teacher - Logistics,3,503.3333333333333,1220.0,861.6666666666666
job_title,Assistant Teacher - Product,3,503.3333333333333,1220.0,861.6666666666666
job_title,Assistant Teacher - Technology,3,503.3333333333333,1220.0,861.6666666666666
job_title,Assistant Teacher Associate - Hospitality,3,503.3333333333333,1220.0,861.6666666666666
job_title,Assistant Teacher Associate - Training,3,503.3333333333333,1220.0,861.6666666666666
job_title,Field Teacher Specialist - Field Operations,3,503.3333333333333,1220.0,861.6666666666666
job_title,Field Teacher Specialist - Head Office,3,503.3333333333333,1220.0,861.6666666666666
job_title,Field Teacher Specialist - Healthcare,3,503.3333333333333,1220.0,861.6666666666666
job_title,Field Teacher Supervisor - Development Programs,3,503.3333333333333,1220.0,861.6666666666666
job_title,Field Teacher Supervisor - Procurement,3,503.3333333333333,1220.0,861.6666666666666
job_title,Field Teacher Supervisor - Service Delivery,3,503.3333333333333,1220.0,861.6666666666666
job_title,Assistant Operations Supervisor Officer,7,608.5714285714286,1114.2857142857142,861.4285714285714
job_title,Assistant Operations Supervisor Officer - Customer Experience,4,607.5,1115.0,861.25
job_title,Assistant Operations Supervisor Representative - Sme,4,607.5,1115.0,861.25
job_title,Field Operations Supervisor - Corporate,4,607.5,1115.0,861.25
job_title,Field Operations Supervisor - Reporting,4,607.5,1115.0,861.25
job_title,Field Operations Supervisor Coordinator - Digital,4,607.5,1115.0,861.25
job_title,Assistant Teacher - Customer Experience,4,500.0,1210.0,855.0
job_title,Assistant Teacher - Regional Office,2,500.0,1210.0,855.0
job_title,Assistant Teacher Associate - Sme,4,500.0,1210.0,855.0
job_title,Field Teacher Specialist - Digital,4,500.0,1210.0,855.0
job_title,Field Teacher Supervisor - Compliance,4,500.0,1210.0,855.0
job_title,Field Teacher Supervisor - Retail,4,500.0,1210.0,855.0
job_title,Lead Restaurant Manager - Business Support,3,570.0,1140.0,855.0
job_title,Lead Restaurant Manager - Financial Services,3,570.0,1140.0,855.0
job_title,Lead Restaurant Manager - Quality,3,570.0,1140.0,855.0
job_title,Lead Restaurant Manager Coordinator - Field Operations,3,570.0,1140.0,855.0
job_title,Lead Restaurant Manager Coordinator - Head Office,3,570.0,1140.0,855.0
job_title,Lead Restaurant Manager Coordinator - Healthcare,3,570.0,1140.0,855.0
job_title,Restaurant Manager Officer - Logistics,3,570.0,1140.0,855.0
job_title,Restaurant Manager Officer - Product,3,570.0,1140.0,855.0
job_title,Restaurant Manager Officer - Technology,3,570.0,1140.0,855.0
job_title,Restaurant Manager Representative - Hospitality,3,570.0,1140.0,855.0
job_title,Restaurant Manager Representative - Training,3,570.0,1140.0,855.0
job_title,Field Operations Supervisor,10,603.0,1104.0,853.5
job_title,Assistant Operations Supervisor Officer - Compliance,4,600.0,1100.0,850.0
job_title,Assistant Operations Supervisor Officer - Education,3,600.0,1100.0,850.0
job_title,Assistant Operations Supervisor Officer - Reporting,3,600.0,1100.0,850.0
job_title,Assistant Operations Supervisor Officer - Retail,4,600.0,1100.0,850.0
job_title,Assistant Operations Supervisor Representative - Logistics,3,600.0,1100.0,850.0
job_title,Assistant Operations Supervisor Representative - Product,3,600.0,1100.0,850.0
job_title,Assistant Operations Supervisor Representative - Technology,3,600.0,1100.0,850.0
job_title,Assistant Teacher - Community Programs,3,500.0,1200.0,850.0
job_title,Assistant Teacher - Manufacturing,3,500.0,1200.0,850.0
job_title,Assistant Teacher - Partnerships,3,500.0,1200.0,850.0
job_title,Assistant Teacher Associate - Business Support,3,500.0,1200.0,850.0
job_title,Assistant Teacher Associate - Financial Services,3,500.0,1200.0,850.0
job_title,Assistant Teacher Associate - Quality,3,500.0,1200.0,850.0
job_title,Field Operations Supervisor - Community Programs,3,600.0,1100.0,850.0
job_title,Field Operations Supervisor - Manufacturing,3,600.0,1100.0,850.0
job_title,Field Operations Supervisor - Partnerships,3,600.0,1100.0,850.0
job_title,Field Operations Supervisor - Sme,4,600.0,1100.0,850.0
job_title,Field Operations Supervisor Coordinator - Branch Network,4,600.0,1100.0,850.0
job_title,Field Operations Supervisor Coordinator - Business Support,3,600.0,1100.0,850.0
job_title,Field Operations Supervisor Coordinator - Financial Services,3,600.0,1100.0,850.0
job_title,Field Operations Supervisor Coordinator - Quality,3,600.0,1100.0,850.0
job_title,Field Teacher Specialist - Education,3,500.0,1200.0,850.0
job_title,Field Teacher Specialist - Regional Office,3,500.0,1200.0,850.0
job_title,Field Teacher Specialist - Reporting,3,500.0,1200.0,850.0
job_title,Field Teacher Supervisor - Logistics,3,500.0,1200.0,850.0
job_title,Field Teacher Supervisor - Product,3,500.0,1200.0,850.0
job_title,Field Teacher Supervisor - Technology,3,500.0,1200.0,850.0
job_title,Restaurant Manager Officer - Regional Office,2,565.0,1130.0,847.5
job_title,Assistant Operations Supervisor Representative,7,595.7142857142857,1092.857142857143,844.2857142857143
job_title,Assistant Operations Supervisor Officer - Corporate,4,592.5,1085.0,838.75
job_title,Assistant Operations Supervisor Representative - Digital,4,592.5,1085.0,838.75
job_title,Field Operations Supervisor Coordinator - Customer Experience,4,592.5,1085.0,838.75
job_title,Assistant Operations Supervisor Officer - Hospitality,3,590.0,1080.0,835.0
job_title,Assistant Operations Supervisor Officer - Training,3,590.0,1080.0,835.0
job_title,Assistant Operations Supervisor Representative - Community Programs,3,590.0,1080.0,835.0
job_title,Assistant Operations Supervisor Representative - Manufacturing,3,590.0,1080.0,835.0
job_title,Assistant Operations Supervisor Representative - Partnerships,3,590.0,1080.0,835.0
job_title,Assistant Teacher - Corporate,4,490.0,1180.0,835.0
job_title,Assistant Teacher Associate - Digital,4,490.0,1180.0,835.0
job_title,Field Operations Supervisor - Head Office,3,590.0,1080.0,835.0
job_title,Field Operations Supervisor - Healthcare,3,590.0,1080.0,835.0
job_title,Field Operations Supervisor Coordinator - Development Programs,3,590.0,1080.0,835.0
job_title,Field Operations Supervisor Coordinator - Procurement,3,590.0,1080.0,835.0
job_title,Field Operations Supervisor Coordinator - Service Delivery,3,590.0,1080.0,835.0
job_title,Field Teacher Specialist - Customer Experience,4,490.0,1180.0,835.0
job_title,Field Teacher Supervisor - Sme,4,490.0,1180.0,835.0
job_title,Assistant Operations Supervisor Officer - Sme,4,585.0,1075.0,830.0
job_title,Assistant Operations Supervisor Representative - Branch Network,4,585.0,1075.0,830.0
job_title,Field Operations Supervisor - Digital,4,585.0,1075.0,830.0
job_title,Field Operations Supervisor Coordinator - Compliance,4,585.0,1075.0,830.0
job_title,Field Operations Supervisor Coordinator - Retail,4,585.0,1075.0,830.0
job_title,Field Operations Supervisor Coordinator,10,585.0,1073.0,829.0
job_title,Assistant Operations Supervisor Officer - Business Support,3,580.0,1066.6666666666667,823.3333333333334
job_title,Assistant Operations Supervisor Officer - Financial Services,3,580.0,1066.6666666666667,823.3333333333334
job_title,Assistant Operations Supervisor Officer - Quality,3,580.0,1066.6666666666667,823.3333333333334
job_title,Assistant Operations Supervisor Representative - Field Operations,3,580.0,1066.6666666666667,823.3333333333334
job_title,Assistant Operations Supervisor Representative - Head Office,3,580.0,1066.6666666666667,823.3333333333334
job_title,Assistant Operations Supervisor Representative - Healthcare,3,580.0,1066.6666666666667,823.3333333333334
job_title,Field Operations Supervisor - Education,3,580.0,1066.6666666666667,823.3333333333334
job_title,Field Operations Supervisor Coordinator - Logistics,3,580.0,1066.6666666666667,823.3333333333334
job_title,Field Operations Supervisor Coordinator - Product,3,580.0,1066.6666666666667,823.3333333333334
job_title,Field Operations Supervisor Coordinator - Technology,3,580.0,1066.6666666666667,823.3333333333334
job_title,Corporate IT Support Officer - Logistics,3,546.6666666666666,1096.6666666666667,821.6666666666666
job_title,Corporate IT Support Officer - Product,3,546.6666666666666,1096.6666666666667,821.6666666666666
job_title,Corporate IT Support Officer - Technology,3,546.6666666666666,1096.6666666666667,821.6666666666666
job_title,Corporate IT Support Officer Associate - Hospitality,3,546.6666666666666,1096.6666666666667,821.6666666666666
job_title,Corporate IT Support Officer Associate - Training,3,546.6666666666666,1096.6666666666667,821.6666666666666
job_title,Senior IT Support Officer - Business Support,3,546.6666666666666,1096.6666666666667,821.6666666666666
job_title,Senior IT Support Officer - Financial Services,3,546.6666666666666,1096.6666666666667,821.6666666666666
job_title,Senior IT Support Officer - Quality,3,546.6666666666666,1096.6666666666667,821.6666666666666
job_title,Senior IT Support Officer Coordinator - Field Operations,3,546.6666666666666,1096.6666666666667,821.6666666666666
job_title,Senior IT Support Officer Coordinator - Head Office,3,546.6666666666666,1096.6666666666667,821.6666666666666
job_title,Senior IT Support Officer Coordinator - Healthcare,3,546.6666666666666,1096.6666666666667,821.6666666666666
job_title,Assistant Teacher - Education,3,480.0,1160.0,820.0
job_title,Assistant Teacher - Reporting,3,480.0,1160.0,820.0
job_title,Assistant Teacher Associate - Logistics,3,480.0,1160.0,820.0
job_title,Assistant Teacher Associate - Product,3,480.0,1160.0,820.0
job_title,Assistant Teacher Associate - Technology,3,480.0,1160.0,820.0
job_title,Field Teacher Specialist - Business Support,3,480.0,1160.0,820.0
job_title,Field Teacher Specialist - Financial Services,3,480.0,1160.0,820.0
job_title,Field Teacher Specialist - Quality,3,480.0,1160.0,820.0
job_title,Field Teacher Supervisor - Field Operations,3,480.0,1160.0,820.0
job_title,Field Teacher Supervisor - Head Office,3,480.0,1160.0,820.0
job_title,Field Teacher Supervisor - Healthcare,3,480.0,1160.0,820.0
job_title,Corporate IT Support Officer - Sme,4,540.0,1080.0,810.0
job_title,Corporate IT Support Officer Associate - Branch Network,4,540.0,1080.0,810.0
job_title,Field Operations Supervisor - Regional Office,2,570.0,1050.0,810.0
job_title,Senior IT Support Officer - Digital,4,540.0,1080.0,810.0
job_title,Senior IT Support Officer Coordinator - Compliance,4,540.0,1080.0,810.0
job_title,Senior IT Support Officer Coordinator - Retail,4,540.0,1080.0,810.0
job_title,Assistant Operations Supervisor Officer - Digital,4,570.0,1047.5,808.75
job_title,Assistant Operations Supervisor Representative - Compliance,4,570.0,1047.5,808.75
job_title,Assistant Operations Supervisor Representative - Retail,4,570.0,1047.5,808.75
job_title,Field Operations Supervisor - Customer Experience,4,570.0,1047.5,808.75
job_title,Field Operations Supervisor Coordinator - Sme,4,570.0,1047.5,808.75
job_title,Executive Assistant Officer - Logistics,3,536.6666666666666,1076.6666666666667,806.6666666666666
job_title,Executive Assistant Officer - Product,3,536.6666666666666,1076.6666666666667,806.6666666666666
job_title,Executive Assistant Officer - Technology,3,536.6666666666666,1076.6666666666667,806.6666666666666
job_title,Executive Assistant Representative - Hospitality,3,536.6666666666666,1076.6666666666667,806.6666666666666
job_title,Executive Assistant Representative - Training,3,536.6666666666666,1076.6666666666667,806.6666666666666
job_title,Regional Executive Assistant - Business Support,3,536.6666666666666,1076.6666666666667,806.6666666666666
job_title,Regional Executive Assistant - Financial Services,3,536.6666666666666,1076.6666666666667,806.6666666666666
job_title,Regional Executive Assistant - Quality,3,536.6666666666666,1076.6666666666667,806.6666666666666
job_title,Regional Executive Assistant Coordinator - Field Operations,3,536.6666666666666,1076.6666666666667,806.6666666666666
job_title,Regional Executive Assistant Coordinator - Head Office,3,536.6666666666666,1076.6666666666667,806.6666666666666
job_title,Regional Executive Assistant Coordinator - Healthcare,3,536.6666666666666,1076.6666666666667,806.6666666666666
job_title,"Human Resources Supervisor @ Ajinomoto (Cambodia) Co., Ltd.",1,800.0,800.0,800.0
job_title,"Japanese Translator @ Heiko Asia (Cambodia) Co., Ltd.",1,800.0,800.0,800.0
job_title,Corporate IT Support Officer - Field Operations,3,533.3333333333334,1063.3333333333333,798.3333333333334
job_title,Corporate IT Support Officer - Head Office,3,533.3333333333334,1063.3333333333333,798.3333333333334
job_title,Corporate IT Support Officer - Healthcare,3,533.3333333333334,1063.3333333333333,798.3333333333334
job_title,Corporate IT Support Officer Associate - Development Programs,3,533.3333333333334,1063.3333333333333,798.3333333333334
job_title,Corporate IT Support Officer Associate - Procurement,3,533.3333333333334,1063.3333333333333,798.3333333333334
job_title,Corporate IT Support Officer Associate - Service Delivery,3,533.3333333333334,1063.3333333333333,798.3333333333334
job_title,Senior IT Support Officer - Logistics,3,533.3333333333334,1063.3333333333333,798.3333333333334
job_title,Senior IT Support Officer - Product,3,533.3333333333334,1063.3333333333333,798.3333333333334
job_title,Senior IT Support Officer - Technology,3,533.3333333333334,1063.3333333333333,798.3333333333334
job_title,Senior IT Support Officer Coordinator - Hospitality,3,533.3333333333334,1063.3333333333333,798.3333333333334
job_title,Senior IT Support Officer Coordinator - Training,3,533.3333333333334,1063.3333333333333,798.3333333333334
job_title,Assistant Operations Supervisor Officer - Logistics,3,560.0,1030.0,795.0
job_title,Assistant Operations Supervisor Officer - Product,3,560.0,1030.0,795.0
job_title,Assistant Operations Supervisor Officer - Technology,3,560.0,1030.0,795.0
job_title,Assistant Operations Supervisor Representative - Hospitality,3,560.0,1030.0,795.0
job_title,Assistant Operations Supervisor Representative - Training,3,560.0,1030.0,795.0
job_title,Field Operations Supervisor - Business Support,3,560.0,1030.0,795.0
job_title,Field Operations Supervisor - Financial Services,3,560.0,1030.0,795.0
job_title,Field Operations Supervisor - Quality,3,560.0,1030.0,795.0
job_title,Field Operations Supervisor Coordinator - Head Office,3,560.0,1030.0,795.0
job_title,Field Operations Supervisor Coordinator - Healthcare,3,560.0,1030.0,795.0
job_title,Executive Assistant Officer - Sme,4,527.5,1060.0,793.75
job_title,Executive Assistant Representative - Branch Network,4,527.5,1060.0,793.75
job_title,Regional Executive Assistant - Digital,4,527.5,1060.0,793.75
job_title,Regional Executive Assistant Coordinator - Compliance,4,527.5,1060.0,793.75
job_title,Regional Executive Assistant Coordinator - Retail,4,527.5,1060.0,793.75
job_title,Corporate IT Support Officer - Digital,4,525.0,1055.0,790.0
job_title,Corporate IT Support Officer Associate - Compliance,4,525.0,1055.0,790.0
job_title,Corporate IT Support Officer Associate - Retail,4,525.0,1055.0,790.0
job_title,Senior IT Support Officer - Customer Experience,4,525.0,1055.0,790.0
job_title,Senior IT Support Officer - Regional Office,2,525.0,1055.0,790.0
job_title,Senior IT Support Officer Coordinator - Sme,4,525.0,1055.0,790.0
job_title,Assistant Operations Supervisor Officer - Regional Office,2,555.0,1020.0,787.5
job_title,Corporate IT Support Officer - Education,3,520.0,1046.6666666666667,783.3333333333334
job_title,Corporate IT Support Officer - Reporting,3,520.0,1046.6666666666667,783.3333333333334
job_title,Corporate IT Support Officer Associate - Logistics,3,520.0,1046.6666666666667,783.3333333333334
job_title,Corporate IT Support Officer Associate - Product,3,520.0,1046.6666666666667,783.3333333333334
job_title,Corporate IT Support Officer Associate - Technology,3,520.0,1046.6666666666667,783.3333333333334
job_title,Senior IT Support Officer - Community Programs,3,520.0,1046.6666666666667,783.3333333333334
job_title,Senior IT Support Officer - Manufacturing,3,520.0,1046.6666666666667,783.3333333333334
job_title,Senior IT Support Officer - Partnerships,3,520.0,1046.6666666666667,783.3333333333334
job_title,Senior IT Support Officer Coordinator - Business Support,3,520.0,1046.6666666666667,783.3333333333334
job_title,Senior IT Support Officer Coordinator - Financial Services,3,520.0,1046.6666666666667,783.3333333333334
job_title,Senior IT Support Officer Coordinator - Quality,3,520.0,1046.6666666666667,783.3333333333334
job_title,Corporate IT Support Officer - Branch Network,4,522.5,1042.5,782.5
job_title,Senior IT Support Officer - Compliance,4,522.5,1042.5,782.5
job_title,Senior IT Support Officer - Retail,4,522.5,1042.5,782.5
job_title,Senior IT Support Officer Coordinator - Operations,4,522.5,1042.5,782.5
job_title,Executive Assistant Officer - Field Operations,3,520.0,1043.3333333333333,781.6666666666666
job_title,Executive Assistant Officer - Head Office,3,520.0,1043.3333333333333,781.6666666666666
job_title,Executive Assistant Officer - Healthcare,3,520.0,1043.3333333333333,781.6666666666666
job_title,Executive Assistant Representative - Development Programs,3,520.0,1043.3333333333333,781.6666666666666
job_title,Executive Assistant Representative - Procurement,3,520.0,1043.3333333333333,781.6666666666666
job_title,Executive Assistant Representative - Service Delivery,3,520.0,1043.3333333333333,781.6666666666666
job_title,Regional Executive Assistant - Logistics,3,520.0,1043.3333333333333,781.6666666666666
job_title,Regional Executive Assistant - Product,3,520.0,1043.3333333333333,781.6666666666666
job_title,Regional Executive Assistant - Technology,3,520.0,1043.3333333333333,781.6666666666666
job_title,Regional Executive Assistant Coordinator - Hospitality,3,520.0,1043.3333333333333,781.6666666666666
job_title,Regional Executive Assistant Coordinator - Training,3,520.0,1043.3333333333333,781.6666666666666
job_title,Branch Medical Sales Representative - Field Operations,3,483.3333333333333,1076.6666666666667,780.0
job_title,Branch Medical Sales Representative - Head Office,3,483.3333333333333,1076.6666666666667,780.0
job_title,Branch Medical Sales Representative - Healthcare,3,483.3333333333333,1076.6666666666667,780.0
job_title,Branch Medical Sales Representative Officer - Business Support,3,483.3333333333333,1076.6666666666667,780.0
job_title,Branch Medical Sales Representative Officer - Financial Services,3,483.3333333333333,1076.6666666666667,780.0
job_title,Branch Medical Sales Representative Officer - Quality,3,483.3333333333333,1076.6666666666667,780.0
job_title,Medical Sales Representative - Education,3,483.3333333333333,1076.6666666666667,780.0
job_title,Medical Sales Representative Executive - Logistics,3,483.3333333333333,1076.6666666666667,780.0
job_title,Medical Sales Representative Executive - Product,3,483.3333333333333,1076.6666666666667,780.0
job_title,Medical Sales Representative Executive - Technology,3,483.3333333333333,1076.6666666666667,780.0
job_title,Corporate IT Support Officer Associate,11,517.2727272727273,1034.5454545454545,775.9090909090909
job_title,Executive Assistant Officer - Digital,4,515.0,1035.0,775.0
job_title,Executive Assistant Representative - Compliance,4,515.0,1035.0,775.0
job_title,Executive Assistant Representative - Retail,4,515.0,1035.0,775.0
job_title,Regional Executive Assistant - Customer Experience,4,515.0,1035.0,775.0
job_title,Regional Executive Assistant - Regional Office,2,515.0,1035.0,775.0
job_title,Regional Executive Assistant Coordinator - Sme,4,515.0,1035.0,775.0
job_title,Corporate IT Support Officer - Hospitality,3,516.6666666666666,1030.0,773.3333333333334
job_title,Corporate IT Support Officer - Training,3,516.6666666666666,1030.0,773.3333333333334
job_title,Corporate IT Support Officer Associate - Community Programs,3,516.6666666666666,1030.0,773.3333333333334
job_title,Corporate IT Support Officer Associate - Manufacturing,3,516.6666666666666,1030.0,773.3333333333334
